Id,Hazard,T1_V1,T1_V2,T1_V3,T1_V4,T1_V5,T1_V6,T1_V7,T1_V8,T1_V9,T1_V10,T1_V11,T1_V12,T1_V13,T1_V14,T1_V15,T1_V16,T1_V17,T2_V1,T2_V2,T2_V3,T2_V4,T2_V5,T2_V6,T2_V7,T2_V8,T2_V9,T2_V10,T2_V11,T2_V12,T2_V13,T2_V14,T2_V15
75164,10,8,7,5,N,K,N,B,B,E,7,H,B,20,1,A,M,N,30,12,N,9,A,2,34,1,22,1,Y,N,E,2,6
75165,5,8,18,6,N,K,Y,B,B,F,12,H,B,15,1,A,L,N,76,12,N,11,A,3,34,1,7,5,Y,N,E,3,3
75166,1,4,9,5,N,A,Y,B,B,D,3,B,B,20,1,A,I,Y,98,7,N,17,A,2,40,1,21,6,Y,Y,E,2,5
75167,9,6,17,2,B,A,N,B,B,D,12,B,B,20,1,A,B,N,29,9,N,5,A,2,37,1,21,5,N,N,A,4,2
75170,1,17,7,5,W,A,N,B,B,D,8,B,B,20,3,A,A,N,41,12,Y,8,A,2,31,1,1,3,N,N,A,2,3
75172,4,7,18,4,E,K,Y,B,B,E,12,H,B,20,1,A,R,N,71,10,N,11,A,1,37,1,8,4,Y,N,C,1,2
75174,3,6,9,6,B,A,Y,B,B,D,3,B,B,20,3,A,B,N,77,8,N,14,A,2,40,1,19,3,Y,N,E,2,7
75176,2,5,13,2,B,A,N,B,B,B,8,B,B,15,3,A,B,N,10,7,N,19,A,1,40,1,5,6,Y,N,E,1,9
75177,4,8,19,5,B,C,N,B,B,D,8,B,B,20,1,A,E,N,87,12,N,14,A,3,37,1,17,5,Y,N,E,4,7
75179,1,19,18,2,B,I,Y,B,B,F,3,H,B,10,3,A,K,N,45,19,N,15,A,2,40,1,3,6,Y,N,E,2,10
75180,4,19,4,3,N,H,N,B,B,E,12,J,B,10,3,A,J,N,59,15,Y,6,B,2,40,1,4,4,N,N,C,5,1
75182,4,7,18,3,E,A,Y,B,B,D,12,B,B,10,1,A,A,N,50,10,N,10,A,4,40,1,14,4,N,N,A,4,7
75183,1,7,17,1,B,A,N,B,B,D,3,B,B,5,3,A,H,N,67,9,N,12,A,2,40,1,14,2,Y,N,E,3,8
75185,2,8,7,5,N,H,N,B,B,D,12,B,B,10,1,A,C,N,88,17,Y,7,A,2,40,1,6,5,Y,N,C,5,5
75187,1,1,3,1,C,K,N,B,B,E,8,H,B,20,3,N,K,N,20,10,Y,16,A,2,25,1,21,7,N,N,C,1,12
75189,2,19,11,4,N,C,Y,B,B,D,2,B,B,10,1,A,B,N,50,10,N,11,A,2,31,1,18,4,N,N,E,3,11
75192,1,15,8,4,H,H,N,B,B,D,12,B,B,10,1,A,A,N,62,16,N,7,A,1,40,1,18,4,Y,N,D,1,2
75194,2,6,17,3,B,K,Y,B,B,E,12,J,C,15,1,A,N,N,47,6,N,10,A,2,40,1,22,4,Y,N,E,2,5
75195,1,12,6,2,N,C,N,B,C,D,2,B,B,5,1,A,A,N,36,19,N,4,A,2,34,1,1,5,N,N,A,4,2
75196,8,8,15,2,N,H,N,B,B,D,3,B,B,20,1,A,I,N,22,14,Y,4,A,2,34,1,21,7,Y,N,C,3,2
75198,4,14,12,4,N,H,N,B,B,F,12,H,B,20,1,A,K,N,23,12,N,8,B,4,34,1,17,3,N,N,A,4,1
75202,2,16,11,1,N,A,N,B,B,D,8,B,B,15,3,A,B,N,46,8,N,13,A,2,34,1,2,6,N,N,A,2,4
75204,4,7,10,3,N,K,N,A,B,E,8,H,B,5,1,A,K,N,65,7,N,8,A,3,34,1,1,6,Y,N,C,5,7
75205,4,18,6,1,N,A,N,B,B,D,7,B,B,10,1,A,I,N,31,7,N,4,B,2,34,1,14,3,N,N,A,4,1
75206,2,4,17,6,B,K,N,B,B,E,7,H,B,20,3,A,K,N,71,7,N,18,A,1,40,1,20,3,Y,N,E,1,1
75207,1,7,10,1,B,H,N,B,B,E,12,H,B,10,3,A,K,Y,84,7,Y,8,B,1,28,1,2,3,Y,Y,E,1,1
75213,9,5,20,4,N,A,Y,B,B,D,3,E,B,20,1,A,I,Y,93,14,Y,5,A,1,40,1,13,7,Y,Y,E,1,2
75215,4,6,18,2,B,A,Y,B,B,D,3,B,B,5,3,A,B,N,91,11,N,3,A,1,28,1,18,6,Y,N,E,1,1
75217,7,7,1,1,N,A,N,B,B,D,3,B,B,10,1,A,B,N,49,11,N,5,B,2,40,1,8,3,Y,N,C,2,1
75219,1,16,7,3,E,A,Y,B,B,D,3,B,B,10,3,A,B,N,39,10,N,5,A,1,31,1,1,1,Y,N,D,1,2
75221,18,10,10,7,H,K,Y,B,B,E,8,H,B,15,1,A,M,N,26,17,N,9,A,3,34,2,2,4,Y,N,E,5,2
75227,1,8,17,1,N,H,Y,B,B,D,3,B,B,10,1,A,E,N,25,17,Y,17,A,2,37,1,21,4,N,N,A,2,11
75228,1,12,12,3,B,C,N,B,B,D,12,L,B,15,1,A,I,N,48,19,N,12,E,1,37,1,16,4,Y,N,C,1,12
75230,4,2,11,1,C,A,N,B,B,D,7,B,B,10,3,A,B,N,47,15,N,13,A,3,31,1,22,4,Y,N,E,2,12
75231,1,17,4,3,N,A,N,B,B,D,12,B,B,10,1,A,B,Y,96,13,Y,12,C,2,37,1,16,6,Y,Y,E,2,4
75232,1,14,9,6,N,A,Y,B,B,D,8,B,B,20,2,A,A,N,69,8,N,8,A,2,31,1,21,4,N,N,A,2,2
75233,2,11,7,5,W,C,Y,B,B,B,12,B,B,15,3,A,B,N,46,33,Y,10,A,2,37,1,5,1,Y,N,E,4,2
75236,1,3,8,6,N,K,N,B,B,E,8,J,B,15,1,A,R,N,36,10,N,12,A,2,40,1,21,6,N,N,D,2,6
75237,1,3,19,2,B,H,Y,B,B,D,8,L,B,15,1,A,I,N,39,11,N,11,A,2,34,1,15,3,N,N,A,2,2
75238,1,12,17,2,N,H,N,B,B,E,8,H,B,10,1,A,R,N,53,17,Y,5,B,1,25,1,3,3,N,N,A,1,1
75239,17,5,21,4,B,K,N,B,B,E,3,M,C,20,1,A,R,Y,59,12,N,9,C,2,31,1,5,6,Y,Y,E,4,1
75240,2,11,17,3,N,C,N,B,B,D,3,B,B,20,3,A,E,N,59,11,Y,5,A,1,25,1,15,4,Y,N,E,1,4
75241,3,8,10,3,W,B,Y,B,B,D,8,B,B,5,1,A,I,N,80,13,N,10,A,2,25,1,21,7,Y,N,E,2,7
75243,4,2,7,4,C,A,N,B,B,D,12,F,B,15,3,N,B,N,45,15,Y,9,A,1,40,1,22,4,Y,N,E,4,8
75245,1,12,19,7,B,C,Y,B,B,D,12,B,B,5,1,A,I,N,27,13,N,3,A,2,40,1,1,4,Y,N,E,2,1
75246,4,19,19,4,N,K,Y,B,B,E,7,I,B,10,1,A,K,N,63,13,N,16,A,2,40,1,11,4,Y,N,E,2,7
75254,3,15,18,4,E,K,N,B,B,E,8,I,B,15,1,A,J,N,32,11,Y,5,A,2,40,1,18,7,N,N,A,3,3
75256,4,9,7,1,B,C,Y,B,B,D,8,B,B,10,1,A,E,N,70,14,Y,7,B,2,40,1,16,4,N,N,A,3,1
75258,5,9,19,6,N,H,Y,B,B,D,3,B,B,15,1,A,E,N,67,11,N,18,A,2,31,1,6,4,Y,N,C,2,11
75262,2,2,11,3,C,A,Y,B,B,D,2,B,B,10,1,A,B,N,47,11,N,7,A,3,40,1,22,1,Y,N,E,4,5
75264,1,7,7,4,B,A,Y,B,B,D,7,B,D,15,3,A,H,N,32,10,N,10,A,2,31,1,2,4,Y,N,E,2,5
75265,2,15,11,3,N,B,N,B,B,D,7,B,B,15,1,A,B,N,16,9,N,7,B,1,37,1,17,3,N,N,A,1,1
75266,1,12,19,1,B,C,Y,B,B,D,7,L,B,5,1,A,H,Y,77,14,Y,13,C,2,25,1,20,7,Y,Y,E,3,1
75267,1,12,19,1,E,K,Y,B,B,E,12,H,B,20,1,H,K,N,35,17,Y,12,A,1,37,1,17,4,Y,N,C,1,7
75268,2,6,13,4,B,A,N,B,B,D,12,B,B,10,1,A,B,Y,73,7,N,9,C,2,22,1,1,3,Y,Y,E,4,1
75269,1,11,18,2,N,C,N,D,B,D,7,L,A,20,2,A,I,N,77,10,Y,14,A,1,37,1,18,7,Y,N,E,1,5
75270,3,6,18,7,H,K,Y,B,B,E,8,H,B,20,3,A,K,N,90,7,N,22,A,1,40,1,19,3,Y,N,C,1,12
75271,1,18,17,4,N,K,Y,B,B,E,8,H,D,15,1,A,K,N,40,7,N,13,A,2,40,1,17,6,Y,N,E,1,2
75275,2,6,14,6,N,K,Y,B,B,E,7,H,B,20,1,A,R,Y,78,7,N,17,A,2,37,1,19,3,Y,Y,E,2,10
75276,10,17,19,1,N,H,Y,B,B,E,8,J,C,15,1,A,K,N,81,9,Y,11,B,2,37,1,3,5,N,N,A,2,1
75277,1,17,1,1,B,J,Y,B,B,E,2,H,B,5,3,A,R,Y,76,7,N,13,A,1,40,1,13,6,Y,Y,E,1,3
75279,1,17,11,3,N,A,N,B,C,D,12,B,B,15,1,A,I,N,76,9,N,17,A,1,37,1,16,7,Y,N,D,1,8
75280,1,2,15,1,C,A,N,B,B,D,7,B,B,15,1,A,B,N,48,10,N,4,B,2,37,1,23,6,Y,N,E,1,1
75281,7,8,20,5,E,C,N,B,B,D,8,B,B,15,1,A,E,N,31,17,N,6,A,2,31,1,21,4,N,N,A,6,4
75282,5,1,19,4,C,H,N,B,B,E,3,H,B,15,1,A,R,N,29,11,Y,15,D,1,40,1,21,2,N,N,E,2,3
75283,17,12,10,5,N,K,Y,B,D,E,12,J,B,5,1,A,L,Y,67,8,Y,4,C,2,40,2,2,3,Y,Y,E,2,1
75285,11,19,18,4,N,A,Y,B,B,D,12,B,B,10,2,A,E,N,51,11,N,11,A,1,40,1,18,6,N,N,A,1,2
75286,1,8,13,2,N,H,Y,B,B,D,12,B,B,10,3,A,B,N,73,20,N,7,C,2,31,1,23,2,Y,N,E,3,1
75289,1,13,18,6,N,A,Y,B,B,D,3,B,B,10,1,A,D,N,20,10,Y,4,B,1,40,1,12,6,N,N,A,2,1
75290,5,6,15,7,B,A,Y,B,B,D,12,B,B,15,2,A,B,N,66,8,N,6,A,1,40,1,18,1,Y,N,E,1,1
75291,7,13,18,6,N,H,Y,B,B,E,7,H,B,10,1,A,K,Y,91,15,Y,16,E,1,25,1,1,2,Y,Y,E,1,3
75293,2,3,17,3,N,H,Y,B,B,D,3,A,B,15,1,A,A,Y,82,13,Y,13,A,2,40,1,5,3,Y,Y,E,4,6
75296,1,6,6,4,B,A,N,B,B,D,8,B,B,20,2,A,I,Y,39,6,N,8,A,2,31,1,18,7,Y,Y,E,2,3
75299,1,19,18,6,B,C,N,B,B,D,12,B,B,15,1,A,B,N,42,12,Y,17,B,1,40,1,1,3,Y,N,D,1,1
75300,10,10,10,7,N,D,N,B,C,D,3,L,B,5,1,A,I,N,87,11,N,14,A,1,40,1,1,4,Y,N,D,1,10
75302,1,15,8,2,E,K,Y,B,B,E,3,H,A,15,1,A,K,N,39,18,N,5,A,2,37,1,21,7,Y,N,C,4,3
75304,1,12,1,1,N,C,N,D,B,D,3,L,B,10,1,A,E,N,42,11,N,4,B,1,40,1,2,7,N,N,A,2,1
75306,8,9,16,2,W,I,N,B,B,E,7,J,B,20,1,A,J,N,88,13,N,14,A,2,34,1,1,3,N,N,A,2,10
75310,5,15,7,1,N,K,N,B,B,E,3,H,B,20,1,A,R,N,54,8,N,12,C,2,40,1,4,2,Y,N,E,4,2
75312,1,2,18,1,C,B,N,B,B,D,7,E,B,5,2,D,I,N,56,15,N,13,B,3,31,1,24,7,Y,N,E,4,1
75314,1,16,20,3,B,K,N,B,B,E,12,H,B,20,1,A,R,Y,85,11,N,9,C,1,40,1,13,7,Y,Y,E,1,1
75316,4,17,2,1,B,I,N,B,B,E,12,H,B,10,1,A,R,N,67,10,Y,17,A,2,25,1,7,1,N,N,A,2,3
75318,4,11,18,5,N,K,Y,B,B,E,3,H,B,10,1,A,R,Y,84,12,N,13,A,7,34,3,13,3,Y,Y,E,7,5
75319,4,14,8,4,N,C,Y,B,B,D,12,B,B,15,1,A,I,N,68,16,N,7,B,2,34,1,16,3,N,N,A,2,1
75325,6,5,18,3,B,K,N,B,B,E,8,H,B,10,3,A,N,N,83,4,N,13,A,4,25,1,4,4,Y,N,C,5,11
75326,1,18,18,5,N,H,N,B,B,E,8,H,B,20,1,A,K,N,15,11,N,5,B,2,31,1,1,7,Y,N,C,5,1
75327,2,7,2,2,B,A,Y,B,B,D,12,B,B,20,3,A,B,N,34,10,Y,10,A,2,34,1,18,2,Y,N,E,2,1
75328,1,2,17,4,N,H,N,B,B,E,3,J,B,20,1,A,L,N,35,10,N,7,B,2,31,1,20,5,Y,N,E,2,1
75331,8,19,22,4,N,K,Y,B,B,E,8,H,B,20,1,A,R,N,45,10,N,12,A,2,31,1,18,4,Y,N,C,4,10
75333,10,19,2,1,B,I,Y,B,B,E,7,H,C,15,3,A,R,Y,94,23,N,22,A,1,22,1,18,6,Y,Y,E,1,1
75334,20,15,23,6,N,B,N,B,C,D,12,L,B,10,1,A,E,N,39,8,N,16,A,2,28,1,1,1,Y,N,D,2,3
75335,4,17,16,5,H,B,N,B,B,D,7,B,B,5,3,A,A,N,55,10,Y,14,A,4,31,1,1,3,Y,N,E,4,4
75336,1,13,18,1,N,A,N,B,B,D,3,B,B,20,3,A,A,N,38,11,N,5,B,1,40,1,8,4,Y,N,E,1,1
75339,1,2,16,9,C,A,Y,B,B,D,3,B,B,15,2,N,B,Y,87,11,N,15,C,2,25,1,20,6,Y,Y,D,4,1
75340,1,8,21,1,C,B,N,B,B,D,3,L,B,20,1,A,I,N,77,18,Y,21,A,4,40,2,15,4,Y,N,E,4,11
75341,1,6,1,1,N,A,N,B,B,D,12,E,B,20,1,A,B,Y,48,9,Y,10,C,2,40,1,21,7,Y,Y,E,3,1
75347,1,16,2,2,N,K,N,B,B,F,7,N,B,10,3,A,J,N,74,7,N,4,A,2,31,1,18,4,N,N,A,4,2
75350,1,3,2,1,N,A,N,B,B,D,8,B,B,10,3,A,B,N,45,7,N,6,B,2,31,1,19,4,Y,N,D,2,1
75351,7,16,9,2,N,B,N,B,B,D,3,L,B,10,1,A,I,N,48,16,N,11,A,2,25,1,23,7,Y,N,E,2,5
75352,4,2,6,4,C,A,Y,B,B,D,2,B,B,10,3,N,A,Y,93,8,N,7,A,2,25,1,20,3,Y,Y,E,2,5
75356,7,16,18,6,B,C,N,B,B,D,12,B,C,10,1,A,H,N,49,12,N,12,A,2,31,1,14,7,Y,N,C,2,8
75359,4,6,14,5,E,K,Y,B,B,E,12,J,B,10,3,A,R,N,75,10,N,14,A,1,25,1,2,7,Y,N,E,1,1
75363,7,11,20,2,N,C,Y,B,B,D,3,B,B,15,1,A,I,N,9,12,N,5,B,2,40,1,16,6,Y,N,E,2,1
75364,1,1,8,4,C,K,Y,B,B,E,7,H,B,10,3,A,J,N,17,14,N,7,A,7,40,1,20,3,N,N,D,5,1
75365,7,9,12,2,B,H,Y,B,B,D,3,B,B,20,1,A,B,N,61,13,Y,5,B,2,40,1,2,4,N,N,A,2,1
75369,4,1,19,2,N,H,Y,B,D,E,12,H,B,10,1,C,J,N,26,18,Y,14,B,1,28,2,21,5,N,N,E,5,1
75371,4,6,13,5,B,K,N,B,B,E,8,J,B,10,1,A,K,N,67,10,N,16,A,4,37,1,21,3,N,N,A,4,10
75372,4,17,17,2,G,K,N,B,B,E,3,H,B,20,1,C,N,N,97,13,N,13,A,2,40,1,20,6,Y,N,E,2,10
75373,4,1,15,2,N,A,Y,B,C,B,12,B,B,15,1,A,B,N,43,14,N,12,A,2,40,1,22,4,Y,N,B,2,1
75375,10,19,9,6,G,K,Y,B,B,E,3,I,B,20,1,A,L,N,85,14,Y,9,A,2,31,1,21,7,N,N,D,4,7
75378,8,15,23,1,N,K,N,B,B,E,7,H,B,10,3,A,M,N,82,12,N,12,A,2,31,1,2,4,Y,N,D,2,1
75381,12,9,6,4,N,H,N,B,B,E,8,I,B,15,1,C,K,N,26,6,N,4,B,2,40,1,8,6,Y,N,C,6,1
75382,3,16,3,2,N,B,N,B,B,D,12,B,D,20,3,C,I,N,23,15,N,5,B,2,28,1,3,5,N,N,A,6,1
75383,9,4,3,2,B,H,N,B,B,D,3,B,B,20,3,A,A,N,26,17,Y,4,A,2,25,1,1,4,N,N,C,6,2
75384,8,8,19,2,N,K,Y,B,B,F,7,H,B,15,1,A,L,Y,62,9,N,13,C,1,25,1,3,1,Y,Y,E,1,1
75386,5,1,17,1,N,H,N,B,B,E,3,H,B,15,3,A,K,N,38,12,N,12,B,5,40,1,21,1,N,N,C,1,2
75388,1,11,21,5,N,B,Y,B,B,D,12,L,B,20,1,A,I,N,72,31,Y,12,A,2,31,1,5,7,Y,N,E,2,6
75389,2,11,18,5,N,C,N,B,D,B,3,A,B,20,1,A,B,N,46,16,N,4,B,2,37,1,15,6,N,N,A,2,1
75390,8,6,22,4,N,A,Y,B,B,D,3,L,B,10,1,A,I,Y,69,9,N,9,A,1,34,1,8,4,Y,Y,C,1,8
75393,4,8,19,2,N,C,N,B,D,D,3,B,B,20,1,A,D,N,50,13,N,13,A,2,40,1,16,5,Y,N,C,4,6
75395,2,1,17,2,C,H,Y,B,B,E,2,J,B,15,1,A,R,N,24,12,N,19,B,3,40,1,21,4,N,N,E,1,3
75397,4,9,19,4,N,K,Y,B,D,E,3,J,B,5,1,A,K,N,45,10,N,16,A,1,25,1,17,4,N,N,A,1,11
75400,7,12,15,2,N,H,N,B,D,E,3,H,B,10,1,A,K,N,51,11,Y,6,B,1,22,1,2,5,N,N,A,1,1
75401,5,9,24,2,N,K,N,B,B,F,7,N,B,15,1,A,N,N,57,18,N,17,A,2,40,1,2,7,Y,N,C,2,9
75406,1,12,8,5,N,H,Y,B,B,D,7,B,B,20,1,A,A,N,43,13,N,4,A,2,37,1,14,7,Y,N,E,3,1
75407,1,9,18,5,B,I,Y,B,B,E,12,H,B,15,1,A,R,N,18,13,N,15,A,1,22,1,18,6,N,N,C,1,1
75409,1,12,11,1,N,C,N,B,B,D,3,B,B,10,1,A,I,Y,66,19,Y,16,B,1,31,1,11,2,Y,Y,E,1,1
75410,5,1,17,1,N,H,N,B,B,E,12,H,B,15,1,A,K,N,54,21,N,7,B,2,40,1,24,3,Y,N,E,2,4
75412,9,13,13,5,N,K,N,B,B,E,3,H,B,20,1,A,R,N,37,15,Y,12,A,4,34,1,19,3,Y,N,E,6,6
75414,1,16,11,3,N,A,N,B,B,D,12,B,B,10,1,A,B,N,35,5,N,9,B,2,40,1,17,6,N,N,A,3,1
75416,1,7,19,7,N,K,N,B,A,E,8,H,B,15,1,A,M,N,82,8,Y,13,A,3,31,1,13,2,Y,N,C,3,2
75419,6,7,14,4,N,A,N,B,B,D,3,B,B,10,1,A,I,N,93,6,N,18,A,2,40,1,2,1,N,N,E,2,9
75421,1,8,12,1,N,C,Y,B,B,D,7,B,B,15,1,A,C,N,76,17,N,14,A,2,22,1,18,4,Y,N,E,2,9
75422,1,18,11,1,N,A,N,B,B,D,8,B,B,10,1,A,I,N,16,7,N,12,B,3,25,1,17,5,Y,N,E,1,1
75423,11,14,17,9,E,K,Y,B,B,E,12,I,C,10,3,H,R,N,87,7,N,3,C,2,22,1,20,7,Y,N,E,2,1
75424,1,1,23,5,N,H,N,A,B,E,2,H,B,10,2,A,L,N,29,22,Y,12,B,2,40,1,21,7,N,N,E,4,6
75425,13,9,19,3,B,I,Y,B,B,E,7,M,B,20,3,A,P,Y,54,17,N,8,A,2,40,1,15,4,Y,Y,E,3,2
75427,3,5,17,4,B,K,N,B,B,E,3,H,B,15,3,A,N,N,57,6,N,14,A,2,31,1,18,6,Y,N,E,2,6
75428,1,19,19,2,N,K,Y,B,B,F,12,J,B,10,1,A,J,N,43,14,Y,7,A,2,31,1,21,6,N,N,A,2,2
75430,8,10,7,1,N,H,Y,B,B,E,8,H,B,20,1,A,N,N,52,12,N,11,B,2,25,1,7,4,Y,N,E,2,1
75433,4,14,19,6,W,K,N,B,B,F,7,H,C,15,1,A,M,Y,28,16,N,14,C,2,31,1,6,7,Y,Y,C,2,1
75437,4,15,16,2,N,K,Y,B,B,E,3,H,B,10,1,A,K,N,33,10,N,4,C,2,37,1,5,6,Y,N,E,5,1
75441,1,10,12,5,N,K,N,B,B,E,8,I,B,10,1,W,R,Y,58,18,Y,22,A,2,31,1,11,3,Y,Y,E,2,2
75442,2,9,7,5,E,C,Y,B,B,D,12,B,B,10,1,A,B,N,72,13,N,5,A,2,31,1,16,7,N,N,A,3,2
75444,4,9,7,2,B,H,Y,B,B,E,3,H,B,5,1,A,N,N,46,15,N,4,B,4,40,1,7,1,Y,N,E,5,1
75445,3,15,13,1,N,K,Y,B,B,E,7,H,B,10,1,A,J,N,29,10,N,6,A,2,28,1,19,2,N,N,A,5,1
75446,1,6,6,4,B,K,Y,B,B,E,3,H,B,15,3,A,J,N,77,9,N,5,A,2,40,1,6,4,Y,N,E,4,1
75448,5,8,15,1,B,K,N,B,B,E,3,J,B,15,1,A,R,N,81,12,N,6,A,2,40,1,6,6,Y,N,D,6,1
75451,1,1,18,2,C,H,Y,B,B,E,8,H,B,20,1,A,J,N,24,17,N,12,D,1,31,1,21,3,N,N,E,1,1
75453,1,6,5,2,B,A,Y,B,B,D,8,B,A,15,1,A,B,Y,66,9,Y,5,A,2,34,1,17,6,Y,Y,E,2,4
75455,7,1,20,2,C,A,N,B,B,D,2,L,C,20,1,A,A,N,23,14,N,7,B,1,37,1,21,1,N,N,E,2,12
75457,5,13,7,5,E,H,N,B,B,D,2,L,B,5,4,A,I,N,21,20,N,14,B,1,40,1,14,6,Y,N,E,1,1
75458,2,5,18,1,C,K,Y,B,B,E,3,M,B,15,3,A,N,N,72,7,N,8,A,2,40,1,10,1,Y,N,C,2,1
75461,8,11,8,4,N,C,Y,B,B,D,3,L,B,10,1,A,I,N,75,20,N,15,A,3,31,1,18,5,Y,N,E,3,9
75464,10,17,17,6,B,K,Y,B,D,F,3,J,B,15,1,A,K,Y,82,9,Y,22,C,2,37,1,18,2,N,Y,E,2,1
75465,1,15,2,1,N,B,Y,B,B,D,3,B,B,15,1,A,G,N,75,15,N,9,B,1,34,1,13,6,N,N,A,1,1
75466,2,13,22,5,W,I,N,A,B,E,8,H,B,15,1,A,K,Y,97,17,Y,14,A,2,31,1,8,3,Y,Y,E,2,6
75469,3,9,7,5,G,H,Y,B,B,E,7,H,B,15,1,A,M,N,17,14,Y,11,B,2,40,1,6,5,N,N,A,2,1
75471,2,14,19,3,E,A,Y,B,B,D,8,A,B,15,1,A,D,N,69,5,N,6,A,1,31,1,17,4,N,N,A,4,5
75474,2,17,17,1,B,A,N,B,B,D,8,B,B,10,1,A,I,N,72,8,N,15,A,2,28,1,21,7,N,N,A,2,2
75475,1,12,22,2,C,K,Y,B,B,F,12,H,B,10,2,A,K,N,55,15,N,11,A,1,22,1,13,7,Y,N,B,1,1
75477,7,6,2,1,B,H,N,B,B,E,8,H,B,10,3,A,K,N,36,9,Y,12,B,4,31,1,11,1,N,N,A,4,1
75478,9,4,21,3,B,A,Y,B,B,D,7,B,B,10,1,A,I,N,54,11,Y,16,A,1,25,1,23,4,Y,N,D,1,6
75479,1,7,17,3,N,K,Y,B,B,E,3,H,B,15,1,W,K,Y,88,9,N,19,A,2,25,1,3,6,Y,Y,E,3,5
75481,2,16,8,3,B,B,Y,B,B,D,7,B,B,20,3,A,I,N,14,10,N,13,A,1,31,1,2,3,Y,N,E,1,1
75485,10,8,10,2,N,C,N,B,B,D,12,E,B,15,1,A,I,Y,50,38,N,5,A,2,25,1,13,7,N,Y,E,4,3
75487,5,11,8,5,N,C,Y,B,B,D,7,L,B,10,1,A,I,N,58,17,Y,22,A,3,40,1,17,6,Y,N,E,3,12
75488,1,9,1,1,N,K,Y,B,D,E,2,H,C,20,1,A,K,N,86,11,N,10,A,2,22,1,10,3,Y,N,E,2,1
75489,4,7,13,2,B,I,N,D,B,E,12,H,B,10,3,A,J,N,88,11,Y,13,A,2,31,1,19,3,Y,N,E,2,1
75490,1,5,8,5,C,A,N,B,A,C,12,D,B,20,1,N,C,Y,75,13,N,10,A,2,40,1,22,4,Y,Y,E,2,4
75493,5,14,13,2,N,A,N,B,B,B,2,B,B,20,1,A,I,N,69,9,N,10,A,2,25,1,2,6,N,N,A,2,4
75494,2,18,13,3,N,K,Y,B,B,E,8,H,B,20,1,A,R,Y,94,10,N,14,C,2,31,1,3,7,Y,Y,E,2,1
75495,1,2,6,2,C,K,N,B,B,E,8,H,B,10,2,N,R,N,48,11,Y,14,A,2,22,1,23,6,Y,N,E,4,2
75501,1,8,21,4,N,H,Y,B,B,D,12,B,B,10,1,A,D,N,48,19,N,12,B,1,34,1,14,4,N,N,A,1,1
75504,4,16,14,5,N,A,N,D,B,D,8,B,B,20,1,A,E,N,24,14,N,7,B,2,31,1,2,3,Y,N,E,2,1
75505,4,15,11,2,N,H,N,B,B,D,8,A,B,10,1,A,B,N,73,9,N,13,B,2,37,1,6,3,N,N,A,4,1
75507,1,3,17,1,E,K,Y,B,B,E,12,H,B,5,3,A,L,N,29,11,N,8,A,2,25,1,21,6,Y,N,C,2,3
75508,4,7,16,5,B,A,N,C,B,D,8,B,B,20,1,A,E,N,58,7,N,16,A,2,37,1,17,6,Y,N,E,2,11
75509,1,1,20,3,N,B,Y,B,B,D,3,L,B,20,1,A,H,N,58,20,N,11,B,1,25,1,25,6,Y,N,E,2,5
75510,12,17,18,1,N,K,N,B,B,E,12,J,B,20,1,A,K,N,44,7,Y,19,A,2,40,1,1,4,N,N,A,2,4
75512,1,8,23,4,E,C,Y,B,B,D,3,L,B,10,1,A,E,N,95,16,Y,8,A,2,34,1,22,3,Y,N,E,3,4
75524,1,7,2,2,B,K,Y,B,B,E,8,H,B,15,3,A,N,N,98,12,Y,14,A,2,28,1,12,6,Y,N,E,2,2
75527,13,11,24,1,N,C,Y,B,C,D,3,L,B,20,1,A,A,N,62,18,Y,5,C,2,37,1,2,3,Y,N,D,4,1
75528,4,12,23,2,N,H,N,B,B,E,7,J,B,10,1,A,R,N,48,18,N,6,B,2,37,1,1,4,Y,N,E,4,1
75530,2,13,3,2,N,K,Y,B,B,E,12,J,B,10,2,A,N,N,85,16,N,6,A,2,28,1,20,3,Y,N,E,2,1
75533,1,4,4,3,N,A,N,B,B,D,12,B,B,10,3,A,I,N,55,7,N,9,A,2,34,1,13,2,Y,N,E,2,1
75535,1,12,7,2,N,A,N,B,B,D,8,B,B,10,2,A,A,N,45,10,Y,10,B,2,31,1,20,7,N,N,A,3,1
75536,6,9,23,3,N,B,N,B,B,D,3,L,B,10,1,A,I,N,30,13,Y,12,E,4,40,1,1,7,N,N,A,6,8
75538,1,6,11,5,G,A,Y,B,C,D,8,B,B,20,1,A,I,N,81,9,Y,13,A,2,40,1,3,7,N,N,A,2,8
75540,5,14,19,4,N,K,Y,B,B,F,3,H,B,15,3,A,R,N,71,19,N,17,A,3,25,1,1,5,Y,N,C,3,4
75541,1,3,5,3,N,B,N,B,B,D,3,B,B,15,1,A,B,N,51,8,Y,5,A,2,31,1,21,6,N,N,B,7,2
75542,1,18,10,4,N,A,Y,B,B,D,3,L,B,15,2,A,I,Y,40,10,N,13,A,1,34,1,5,4,Y,Y,E,3,7
75543,1,8,11,3,N,H,N,B,B,D,2,B,B,15,3,A,B,N,67,20,N,13,A,3,31,1,22,3,Y,N,C,4,9
75548,1,12,7,2,C,H,Y,B,B,D,7,L,B,15,1,A,I,N,30,23,N,4,B,2,37,1,1,3,Y,N,E,2,1
